Source,Date,Text,Sentiment,Score,Confidence,Type
Yahoo,2024-10-28,"Just HOWLING. 

Bayoubrainhemmorhage-Starlard you think ON is the only company that reports non-GAAP numbers?

.06 difference between GAAP and non-GAAP , .93 to .99 or approx 6%

Recently you were on here pumping your DELL.. let’s see.. GAAP EPS 1.17, non-GAAP 1.89 or 62% difference.  Hahahahahaha

Go join a circus, Until Next Tuesday, Ciao!",Neutral,0,0.9999810457229614,Main
Yahoo,2024-10-28,The financial metrics for ON are terrible and deteriorating. Any company can beat with non-gaap one time charge accounting!,Negative,-1,0.9999549388885498,Main
Yahoo,2024-10-28,"Bayoubrainhemorrhage-star lard is still fear mongering as if he’s an authority? 

He was pounding the table about an imminent warning which didn’t happen.. TWICE! And ON just delivered 3Q modestly better than 2Q and 4Q looks to be modestly better than 3Q, not fitting with his collapse narrative. 

Wrong and irrelevant. Predatory and dirty point of sale Until Next Tuesday, Ciao!",Positive,1,1.0,Main
Yahoo,2024-10-28,buy,Positive,1,0.9999991655349731,Main
Yahoo,2024-10-28,Lie cheat steal,Neutral,0,0.9936819076538086,Main
Yahoo,2024-10-28,"Closed NOV 15 $65 sell puts. I think the stock will be under pressure since both revenue and profit although they both beat expectations, but both are down big from last year same period.  Guidance is soft, doesn&#39;t boil well for auto recovery.  It&#39;s also trade up to the upper range of the trading range $65 to $75.  Good luck longs.",Negative,-1,0.9984149932861328,Main
Yahoo,2024-10-28,My proposed guidance on Saturday was just !,Neutral,0,0.9997143149375916,Main
Yahoo,2024-10-28,"ON ceo full of it. ON will have continued negative growth and one-time charge accounting!VW CEO Cavallo warned that tens of thousands of jobs could be eliminated, and remaining workers could face 10% pay cuts and scaled-back hours.&#34;This means taking out even more products, quantities, shifts and entire assembly lines far beyond what we have already done so far,&#34; Cavallo told factory workers earlier today, adding, &#34;This is starvation, a weakening in installments.&#34;This comes amid intensifying competition from China and slowing auto sales across the West.",Negative,-1,0.9999978542327881,Main
Yahoo,2024-10-28,These buyers must be doing some heavy coke!!!,Neutral,0,0.9752106666564941,Main
Yahoo,2024-10-28,Resistance here then sell off.  It’s been like that for awhile.,Neutral,0,0.6448773145675659,Main
Yahoo,2024-10-28,"earnings were very good for current economic and market conditions, I expect a slow rise and I will add on any weakness!",Positive,1,0.9999998807907104,Main
Yahoo,2024-10-28,buy,Positive,1,0.9999991655349731,Main
Yahoo,2024-10-28,Kill all the weekly shorts first then this one goes to 60,Neutral,0,0.9999582767486572,Main
Yahoo,2024-10-28,Zero positives from CC. but lots of negatives! ON is a sac!,Negative,-1,0.7590946555137634,Main
Yahoo,2024-10-28,I hope no one shorted. MM has got free hand to pump on bad earnings,Negative,-1,0.7903826832771301,Main
Yahoo,2024-10-28,$68 end of the day or by tomorrow.,Neutral,0,0.9999955892562866,Main
Yahoo,2024-10-28,"extremely weak guidance for Q4 0.92-1.04, midpoint at 0.98, below analyst expected 1.04.    Year over year auto revenue down -18%, call center revenue lagging due to delay in launching.  extremely weak-performing semi company among the current AI hype",Negative,-1,0.9999996423721313,Main
Yahoo,2024-10-28,"El-Khoury just said interest rate cuts will help, but doesn&#39;t know how long it will take to work its way through the economy.",Positive,1,0.5123482942581177,Main
Yahoo,2024-10-28,"El-Khoury just said on the call that next qtr, they expect automotive will be up low to mid single digits. Industrial and the rest will be flatish, maybe slightly down, but automotive will override the rest for a slight increase.",Positive,1,0.7377958297729492,Main
Yahoo,2024-10-28,"El-Khoury sounds a little frustrated with questions in this call. And rightfully so, tbh.",Negative,-1,0.9991844296455383,Main
Yahoo,2024-10-28,"Shares of ON Semiconductor  were largely flat on Monday after third-quarter results beat estimates.Outlook: The company expects fourth-quarter revenue to be between $1.71B and $1.81B (midpoint at $1.76B), versus the consensus revenue estimate of $1.78B. Meanwhile, adjusted earnings per share are anticipated in the range of $0.92 to $1.04 (midpoint at $0.98) compared to consensus estimate of $1 per share.Third quarter revenue fell about 19% year-over-year to around $1.76B, while non-GAAP EPS tumbled nearly 28% year-on-year to $0.99. However, both top and bottom-line numbers surpassed analysts expectations.&#34;With third-quarter results above expectations, we remain focused on delivering consistent results in the current environment through execution and prudent financial management,&#34; said Hassane El-Khoury, President and CEO of ON Semi.",Positive,1,1.0,Main
Yahoo,2024-10-28,this quarterly report and future earning outlook are very bad. Its auto sector down -18%; Its data center sector down -4% even with all the AI hypes. ON is not a well-run semiconductor company,Negative,-1,0.9999972581863403,Main
Yahoo,2024-10-28,Why stock tanking on earning beat?,Positive,1,0.999748170375824,Main
Yahoo,2024-10-28,"lol! One-time-charges, non-gaap earnings beat! the oldest trick in the mgt pumping book!",Positive,1,0.9999997615814209,Main
Yahoo,2024-10-28,beat earnings but they say negative things about next qtrhow dum are you,Negative,-1,0.9528313279151917,Main
Yahoo,2024-10-28,What’s the news? Went down 8% in 2 mins,Negative,-1,0.9966428279876709,Main
Yahoo,2024-10-28,Yuck,Neutral,0,0.9969469904899597,Main
Yahoo,2024-10-28,Don&#39;t get too excited on any pop as the downtrend is strongly in place!,Negative,-1,0.8175280094146729,Main
Yahoo,2024-10-28,Below 65$$$! Earnings warning! Negative growth for years to come!,Negative,-1,0.9999988079071045,Main
Yahoo,2024-10-28,earnings are good .. eps and revenue beats expectations ..may open gap up high around 74$,Positive,1,1.0,Main
Yahoo,2024-10-28,Rev &amp; earnings &gt; expectations.,Neutral,0,0.994351863861084,Main
Yahoo,2024-10-28,Well looks like all of bayoubrainhemorrhage-stalard’s fear mongering of a warning and huge miss were again ill founded. What a vile hate-filled point of sale. Go find something better to do.,Negative,-1,0.998446524143219,Main
Yahoo,2024-10-28,Earnings out. Looking good.,Positive,1,0.9999979734420776,Main
Yahoo,2024-10-28,Y&#39;all had opportunities to dump this sac and buy stocks with real earnings growth and massive gains. Many dire overhangs remain over this sac! ON will lose all of its 35% China biz.,Negative,-1,0.9041398763656616,Main
Yahoo,2024-10-26,We open 80$ on Monday,Neutral,0,0.9999985694885254,Main
Yahoo,2024-10-25,Any thoughts about up coming earnings,Neutral,0,0.9708393216133118,Main
Yahoo,2024-10-25,"range bound with 76ish as the top for about year now. I shoulda sold when it almost got to 73 earlier today, but I wasn&#39;t watching.",Neutral,0,0.999575674533844,Main
Yahoo,2024-10-24,buy buy buy this going 80 easy,Positive,1,0.9999938011169434,Main
Yahoo,2024-10-24,Hey shorthack starlard have you found your donkey yet? It looks to be firmly mounted on your shoulders. Until Next Tuesday.. Ciao!,Neutral,0,0.9999210834503174,Main
Yahoo,2024-10-23,"sorry guys, the day I bought this stock its dropping everytime on its new low.",Neutral,0,0.6229424476623535,Main
Yahoo,2024-10-23,They have been through the troth. It will be in the 80s over the next couple of months. It&#39;s also a great acquisition candidate.,Positive,1,0.9999558925628662,Main
Yahoo,2024-10-23,buy it up,Neutral,0,0.9987659454345703,Main
Yahoo,2024-10-23,Thoughts on Earnings next week???,Neutral,0,0.9999828338623047,Main
Yahoo,2024-10-23,another opportunity to dump this sac before it hits the 50s!,Positive,1,0.9851421117782593,Main
Yahoo,2024-10-23,great company to hold for long term,Positive,1,0.7072227001190186,Main
Yahoo,2024-10-23,"We knew this, right shorts?",Negative,-1,0.991448700428009,Main
Yahoo,2024-10-23,"How can you sell this stock without any base? Now, you are covered.",Neutral,0,0.9992560744285583,Main
Yahoo,2024-10-22,Must be because of GM I was thinking why isn&#39;t it helping ON? Then it pops lol 🤷‍♂️ glta,Neutral,0,0.997188150882721,Main
Yahoo,2024-10-22,What the heck is going on lol,Neutral,0,0.9997678399085999,Main
Yahoo,2024-10-22,Horrible stock,Neutral,0,0.9997966885566711,Main
Yahoo,2024-10-22,"I’ve lost my donkey 🫏 🧑🏻‍🦯 Lammie, can anyone help me find em?",Neutral,0,0.9746289253234863,Main
Yahoo,2024-10-21,What a manipulation,Neutral,0,0.9987612962722778,Main
Yahoo,2024-10-20,"ON&#39;s beats from Q3 2023 to Q2 2024 are down -31%, the green looks good but the numbers don&#39;t IMO.",Positive,1,0.999222993850708,Main
Yahoo,2024-10-18,The worst investment,Negative,-1,0.9997856020927429,Main
Yahoo,2024-10-18,What’s going on??,Neutral,0,0.9983615279197693,Main
Yahoo,2024-10-18,&#34;Hello Darkness my old friend&#34; what I sing every time ON dips below 70.,Neutral,0,0.9899718761444092,Main
Yahoo,2024-10-18,"See what the security state did to asml! ON will get a worse whack and be booted from its 35% biz in China! Oh yeah, the Nehterland&#39;s asml folks are very upset as they state that the blocking the sale of their machines to China has nothing to do with security but with america not being able to compete!",Neutral,0,0.761696994304657,Main
Yahoo,2024-10-18,what&#39;s happening here? why ON is not moving up?,Neutral,0,0.7615551948547363,Main
Yahoo,2024-10-18,"After the election everything will go haywire and down goes the markets. Half of all tax receipts go to servicing the 34 trillion$ debt--which is growing by 8% annually. Soon the 3 trillion $ annual deficit will by 4 and then 5 and then 10 trillion$$$!The economy is bad shape and the only thing that is keeping it from depression is the annual 8% of gdp defecit financing by the feds of 3 trillion$$ annually.Oh yeah, I know tariffs will fix the monetary collapse that is in the cards!",Negative,-1,0.5305159091949463,Main
Yahoo,2024-10-18,"Down goes ON! $25 when booted from China! Trump has said that as president, he would target countries like China with tariffs anywhere from 60% to 100%, with a 10% across-the-board tariff on imports from other countries.",Neutral,0,0.9999980926513672,Main
Yahoo,2024-10-18,Load up or be sorry,Neutral,0,0.9997953772544861,Main
Yahoo,2024-10-17,ON is a commodity easy to make semi producer that is being crushed by Chinese producers!,Neutral,0,0.9992287158966064,Main
Yahoo,2024-10-17,$25 ON once donny or Kammy Tariff hits the Chinese! No more 35% of their biz from China!,Neutral,0,0.9988160133361816,Main
Yahoo,2024-10-17,"ON --- &#34; HELP, I&#39;ve fallen and I can&#39;t get up!!&#34;",Neutral,0,0.9997327923774719,Main
Yahoo,2024-10-17,This stock is horrible,Neutral,0,0.99685138463974,Main
Yahoo,2024-10-17,"on semi posesse&#39;s a great balance sheet, great earnings, and a great product necessary for the proliferation of ev&#39;s.  why isn&#39;t trading  near all-time high",Positive,1,1.0,Main
Yahoo,2024-10-17,When is this mixed signal news coming? Will it be a big driver for new product revenue?,Positive,1,0.6733947396278381,Main
Yahoo,2024-10-16,God this has been terrible,Negative,-1,0.9994663596153259,Main
Yahoo,2024-10-16,Donny Tariff the American Romulus Augustulus!!!,Neutral,0,0.9999681711196899,Main
Yahoo,2024-10-16,"More red flags from asml, germany and china yesterday and today. But Mop-boy Jammie thinks that mean buy more ON!",Neutral,0,0.931645393371582,Main
Yahoo,2024-10-16,Target $85,Neutral,0,0.9997621178627014,Main
Yahoo,2024-10-15,ON Eeks…🐺 750MM future of SiC,Neutral,0,0.9999949932098389,Main
Yahoo,2024-10-11,Starlard thanks for admitting you’re just a bad actor troll. 👍,Neutral,0,0.9854254722595215,Main
Yahoo,2024-10-11,Little Lammie so easy to troll…a little chum and then zing….a big ol fish floppin on the line.  🫏,Neutral,0,0.9998698234558105,Main
Yahoo,2024-10-11,"Bahahahaha Starlard celebrating on a short squeeze at garbage wolf while he’s still down what 90%? Hahahaha

ON is where it was at the start of 2023. WOLF is.. -85%. Quite victory you have there, Starlard.  The stock market is a vehicle to transfer wealth from the impatient to patient.. I’m being patient, when sentiment improves on ON, you’re dunzo. In the mean time it’s at a reasonable valuation compared to other chip names who have delivered atrocious results.",Positive,1,0.9255189895629883,Main
Yahoo,2024-10-11,Bahahahahaha Starlard how long have you been waiting for that garbage-shortsqueeze on WOLF? Since over $100? Still down huuuuuuuuge hahahaha you’re a joke,Neutral,0,0.9999291896820068,Main
Yahoo,2024-10-11,🐺 +24% owwwweweewww,Neutral,0,0.9997792840003967,Main
Yahoo,2024-10-11,Starlard - Where&#39;s that big warning you&#39;ve been mongering? That&#39;s how much I know vs what you know lol Wipe your diaperstains off your face.,Neutral,0,0.9982752799987793,Main
Yahoo,2024-10-11,"Morgan Stanley today lowered our price target to $63, must be the reason for the drop…..",Negative,-1,0.9999849796295166,Main
Yahoo,2024-10-10,"Starlard where’s the warning you were pounding the table about? 

I don’t control what traders do with the stock price but I can control not being wrong like you.",Neutral,0,0.9038212299346924,Main
Yahoo,2024-10-10,Womp womp.. bayoubrainhemorrhage-starlard fear mongering over an imminent warning just like last time and AGAIN.. no warning.,Negative,-1,0.8854117393493652,Main
Yahoo,2024-10-10,"Lammie - since this never leaves your buy zone,  you should own most of the shares by now right?  🫏",Neutral,0,0.9991918206214905,Main
Yahoo,2024-10-10,"All those cars that are insured, sitting, at airports, garage ports on car lots, will have to be replaced. Cars swept away.",Neutral,0,0.9987154006958008,Main
Yahoo,2024-10-09,After the storm in Florida there is gonna be a Big Big demand for cars! Bad for insurance companies. but (ON) will may be in for an up tic.,Negative,-1,0.6659737229347229,Main
Yahoo,2024-10-09,Ready to pop,Neutral,0,0.9998689889907837,Main
Yahoo,2024-10-09,"Bayoubrainhemorrhage-starlard says “I warned people to sell…”

Translation: “I predicted warnings that didn’t happen. I pumped WOLf over $100”

Fixed it",Negative,-1,0.9674747586250305,Main
Yahoo,2024-10-09,"I warned folks to sell this sac at 100, at 90 at 80 while mop-boy jammie was foo-pumping all the way down!",Negative,-1,0.6608034372329712,Main
Yahoo,2024-10-09,"ON carries a Zacks Rank #4 (Sell), which implies that investors should stay away from the stock at present. Hey Mop-boy jammie have you rudely sent a correspondence to Zacks or Keybank for their recent downgrades or is it that you think you own this board!?",Neutral,0,0.8567907810211182,Main
Yahoo,2024-10-08,What are you scared about at this low price?!,Negative,-1,0.8019804358482361,Main
Yahoo,2024-10-08,"That’s funny, bayoudiaperboy I don’t own SMCI but with your record of shorthacking at lows, I might have to donsomw work on it before it rips your diapers down lol",Neutral,0,0.593727707862854,Main
Yahoo,2024-10-08,"Yup, LOL all the way to the bank!!! I&#39;ll give a contrarian view: Market rises to the election(except mop-boy jammie&#39;s stocks) and then violently sells off, no matter if it is Donny Tariff or Kammy Tariff wins!",Neutral,0,0.7749452590942383,Main
Yahoo,2024-10-08,Bayoubrainhemorrhage-starlard sounds like a kid in grade 3 lying to impress people.. what a self confidence deficit lol,Negative,-1,0.9905076026916504,Main
Yahoo,2024-10-08,My stocks are hitting ATH along with the market while mop-boy jammie&#39;s ON and SMCI have crashed and burned!,Negative,-1,0.949123203754425,Main
Yahoo,2024-10-08,"Lololololol bayoubrainhemorrhage-starlard getting desperate, I’ve never even commented on SMCI. Never not once. Making stuff up as usual, he must really hold a strong grudge against me for being right and him soooooooooo wrong lol. Go join the circus, son. 

Any majoron can look at a char, cherry pick the highs, and make up big fibs. It must burn you up that you really did pump WOLF over 100, huh?
Ohmylolololol you blackanddecker point of sale.",Neutral,0,0.9924231171607971,Main
Yahoo,2024-10-08,Mop-boy Jammie was foo-pumping smci at 1200$$$!!!,Neutral,0,0.9999939203262329,Main
Yahoo,2024-10-08,"China strikes again! This wasn&#39;t the case even 2 yrs ago! China moves fast! Samsung said its AI chip business with an unidentified major customer was hit by a delay, while Chinese chip rivals increased supplies of conventional chips, contributing to the decline in its semiconductor earnings.Mu got clipped too. Comodity biz is tough as ON is finding out!",Negative,-1,0.9999946355819702,Main
Yahoo,2024-10-08,Snapped up some shares this morning below 70. Thanks bayoubrainhemorrhage-starlard for your fear-mongering. Hopefully you keep adding to your short.,Neutral,0,0.9995793700218201,Main
Yahoo,2024-10-08,Keybank downgrades ON  today! Mop-boy Jammie will soon say aliens or russians or chinese are running keybank!,Neutral,0,0.9999983310699463,Main
Yahoo,2024-10-08,This stock is a side ways whipsaw,Negative,-1,0.7905267477035522,Main
Yahoo,2024-10-08,This commodity stock will be priced like memory makers@10PE which means fair value is around 42$. When it loses China biz knock 35% off the price@25$,Neutral,0,0.9984433054924011,Main
Yahoo,2024-10-08,ON is a bubble stock! ON got a pump last week from China stimulus and now that has crashed on overnight China markets. Whups! More air out of the ON bubble today!,Negative,-1,0.8022130131721497,Main
Yahoo,2024-10-07,Bayoubrainhemorrhage-starlard whines that earnings are contracting. Yes they are hut nearly as much as contractions at ADI TXN INTC MCHP MRVL SMTC STM and others. Beware bad actors.,Negative,-1,0.8699244260787964,Main
Yahoo,2024-10-05,Earnings have been contracting! Too many players and too easy to make sic semis! Commodity King China ramping substrate and products as I type!,Negative,-1,0.983878493309021,Main
Yahoo,2024-10-05,The market is realizing that ON&#39;s SIC semis are becoming a commodity product in a market where China is ramping production while end markets are contracting--and with the very real possibility when Dony or Kamala Tariff lays more tariffs on China ON will lose 35% of its biz!,Negative,-1,0.9693610072135925,Main
Yahoo,2024-10-05,"Mop-boy jammie is color blind; he thinks redflags are green buy signals! The EU decision came as the German Association of the Automotive Industry (VDA) warned that sales of electric vehicles in Germany are expected to plunge 29% in 2024.According to the VDA, the main reason for the decline was the discontinuation of the government&#39;s electric car subsidy last year.",Negative,-1,0.9999935626983643,Main
Yahoo,2024-10-05,"Red flags everywhere for ON! Volkswagen, Mercedes, Aston Martin, and BMW have all recently slashed their forecasts. The broader economic landscape for Western automobile companies is dire as high interest rates crush demand, EV programs hemorrhage cash, and demand in China wanes.",Negative,-1,0.9999978542327881,Main
Yahoo,2024-10-04,"Bayoubrainhemorrhage-starlard

There you go again. Rather than remaining silent and everyone thinking you’re a fool, you open your mouth and remove all doubt. 

Nobody denies the existence of HFT algo traders, why do you think they’re up there with aliens or conspiracy theories? Accuse a narcissist of something they did and the get upset like you is a big tell. 

As for dumping, the last time you made that assertion, nobody was dumping. The most recent 13G filed shows Blackrock INCREASING their position. Who’s dumping other than you? Lol",Neutral,0,0.986842930316925,Main
Yahoo,2024-10-04,"Bayoubrainhemorrhage-starlard

Just saying ON makes a commodity doesn’t make it true. At the risk of repeating myself like you do with your verbal garbage, ON doesn’t sell substrate. 

And my position is fatter than your mouth which is pretty fat I must say. If I was worried about downside I’d be out. No kindly stop trying to put words in my mouth with your deceptive antics. I know you’re a bully thinks too highly of himself and obviously I don’t put up with bullies, you Point of sale.",Negative,-1,0.633804440498352,Main
Yahoo,2024-10-04,Hey mop-boy is that imagined sell program run by aliens or perhaps the chinese or russian? Did you ever contemplate that smart investors are dumping this sac at every opportunity!,Neutral,0,0.9284772276878357,Main
Yahoo,2024-10-04,"Bayoubrainhemoorhage-starlard if you’re so honorable, why do you use multiple accounts to spew your lies and vitriol? 

Why can’t you admit you short hacked ON at 45 and earnings haven’t gone to 0? Why can’t you admit you pounded the table on imminent warning that didn’t come?

The end market has been stabilizing, TSLA saw better 3Q production q/q and y/y.. I’m just waiting for you to splatter yourself on the pavement before I pick up the pieces then laugh at you again. 

There’s an obvious manipulative sell program trying to drive the shares lower and obviously I can’t stop it.",Negative,-1,0.7891960740089417,Main
Yahoo,2024-10-04,Little lyin Lammie doesn’t believe what he sells.  Won’t buy more at this level cause he know more down side comin,Neutral,0,0.9967969059944153,Main
Yahoo,2024-10-04,Mop-boy jamie is a foo-pumper!ON produces a commodity SIC product with growing competition with the Chinese soon to become the giant producer and boot ON products from China! $25 ON,Negative,-1,0.644098699092865,Main
Yahoo,2024-10-04,"As usual, bayoubrainhemorrhage-star lard is either intentionally misleading or displaying his sheer ignorance. 

Silicon Carbide SUBSTRATE is oversupplied and commoditized, not the chips. The chips are not easy to produce and competition is a good thing. 

ON doesn’t sell substrate to the open market but they do buy some so they’re a beneficiary of that dynamic. WOLF on the other hand, which he loved and pumped over $100, is an external supplier of substrate and they will be toast.",Neutral,0,0.8817785382270813,Main
Yahoo,2024-10-04,EU jacks Chinese EVs to 45% in a crashing ev market. Bad news for ON!,Negative,-1,0.9999430179595947,Main
Yahoo,2024-10-04,"From 2 years ago! And it&#39;s now happening! During last month’s Electronica trade show in Munich, Jochen Hanebeck, CEO of Infineon Technologies, noted, “I see China’s intent to leapfrog silicon power semiconductors [with] wide-bandgap semiconductors – in particular with silicon carbide.”",Neutral,0,0.9979791045188904,Main
Yahoo,2024-10-04,"Commodity products like SIC semis are always overproduced, driving down prices and profits.",Negative,-1,0.9999957084655762,Main
Yahoo,2024-10-04,"Remember ON products are simple semi-conductors, now becoming a commodity with no barriers to entry, unlike GPUs or CPUs. Many competitors are entering the SIC market because it&#39;s easy to produce SIC semis!",Neutral,0,0.9965531826019287,Main
Yahoo,2024-10-04,Chinese are ramping substrate production and products which will crush ON!Now SIC has many competitors and the end market for EVs is contracting!,Neutral,0,0.8010112643241882,Main
Yahoo,2024-10-03,"For your info I have a position N on.
 And probably considerably considerably larger than you do period
 You, on the other hand sound like a true bottom feeder. Go report for the night shift period",Neutral,0,0.9859800934791565,Main
Yahoo,2024-10-03,"Big arrogant talk from bayoubrainhemorrhage-starlard who’s been pounding the table on imminent warning for (checks watch..) 6 months and has been DEAD WRONG! 

what do you call a guy who’s been nothing but wrong but still thinks he’s  SMRT? You make Homer look smart. At least he has a job lol.",Neutral,0,0.8494617342948914,Main
Yahoo,2024-10-03,"Star Lard, good stocks go up and down, I never said it&#39;s great that it&#39;s gone from 100 to 70 but it&#39;s a heck of a lot better than your WOLF baby going from 140 to 8 womp-womp.More importantly, ON&#39;s earnings have not imploded like you predicted. ON&#39;s business has been more resilient than INTC, MCHP, ALGM, ADI, TXN, etc etc etc. Investors have been scared off by the fear-mongering around ON but eventually when the dust settles they&#39;ll realize the dirt lowlives like you have been dead wrong. And my average cost on ON is 61.. I trimmer around 100 and added back lower and my average cost is STILL 61. That&#39;s because I was buying around 45 when you were short hacking it that it was going to 0. Give it a rest. You&#39;re a knockknock joke, not even a has been but a never was.",Positive,1,0.9992384910583496,Main
Yahoo,2024-10-03,"Paging Jamie, Mop and bucket up! Stall 3 has diarrhrea sprayed all over the floor and wall from the 400lb fat guy!",Neutral,0,0.9999932050704956,Main
Yahoo,2024-10-03,"Lammie thinks a stock going from 110 to stuck at 69 is great.  ….but the fundamentals,  the fundamentals.  

Riddle me this,  if it’s such a great stock,  why would a few bucks matter for your ‘buy zone’ - Just buy now.  

You know ow there is no upside or you’d buy more now.",Positive,1,0.9485432505607605,Main
Yahoo,2024-10-03,"Demand is insane! Everyone wants to be first! Any guess what ceo stated that and it&#39;s not ON! My stocks have jumped 50%, 1000% and even 100% while ON has gone nowhere for the past 4 yrs! ON will hit $25 when China gives them the boot!",Neutral,0,0.9988803267478943,Main
Yahoo,2024-10-03,Bunch of losers on this board. Both sides!!!,Negative,-1,0.9787756204605103,Main
Yahoo,2024-10-03,"come on Star Lard, it&#39;s almost back to my buy zone, keep short hacking it harder.

You know where the stock isn&#39;t? it&#39;s far from the 0 you&#39;ve been predicting for 2.5 years. And then you were again calling for a 0 when there was all the noise about TSLA using less SiC lol. But your baby WOLF is a lot closer to 0 but still has 100% more to lose. 

I&#39;m fine with the chop, it lets me buy more on the cheap. Eventually the cloud of uncertainty will start to fade, the company returns to growth, and the stock will look a lot cheaper than names who have delivered absolutely starlard-quality horrific results. LOL",Positive,1,0.5397984385490417,Main
Yahoo,2024-10-03,Lammie has fundamentaled his way back to the 60s.,Neutral,0,0.9986133575439453,Main
Yahoo,2024-10-03,Any body tired of holding this,Neutral,0,0.9997875094413757,Main
Yahoo,2024-10-03,bayoubrainhemorrhage-starlard you mean why don&#39;t I put down a time specified price target? You mean like a few years ago when ON was at 45 and you were saying it was going to 0? A few months ago when you were POUNDING the table on an imminent warning that didn&#39;t happen? LOLOLOLI&#39;m smarter than you and that must burn you up.,Neutral,0,0.9845764636993408,Main
Yahoo,2024-10-03,"If bayoubrainhemorrhage-starlard was really smart, he would have negative comments all over WOLF for the past couple of years. But he was pumpy on WOLF over 100. Sure, ON is down from over 100 (Itrimmed, didn’t exit, added back at lower prices) but not like that. ON is still profitable, WOLF hasn’t been.",Negative,-1,0.9952751398086548,Main
Yahoo,2024-10-03,"Good news for STM and bad news for ON! German automakers, who have invested in the Chinese market and have relied heavily on sales there, have generally opposed the tariffs out of concern that they could be hit by retaliatory action by the Chinese government.It remains to be seen how the German government will vote on the measures. A &#34;no&#34; to the punitive tariffs and an abstention are both considered possible.&#34;The German government must take a clear stance on Friday - and not agree, but reject,&#34; Müller said. &#34;Abstaining is not an option. Berlin is called upon to take a clear stance and at the same time call for further constructive negotiations between all parties involved.&#34;",Neutral,0,0.745663583278656,Main
Yahoo,2024-10-03,BA going to dilute shares to raise billions$$ or go banko. No worries Donny Tariff or Kamala Tariff is going to fix it!,Neutral,0,0.970740795135498,Main
Yahoo,2024-10-03,"&#34;Farmers are concerned about commodity prices, input costs, the future of agricultural trade and how the upcoming election could affect their farm operation,&#34; the authors of the report explained. In a separate note, researchers at the University of Missouri expect farm income to plunge 35% next year! No worries Donny Tariff or Kamala Tariff, pick your poison, will fix everything. America has gone from a surplus exporter of ag to a net importer. Hard to compete whe your DE and other american equipment is 100% more expensive than Chinese equip that is better quality. BRIC+ ag producers are doing great!",Negative,-1,0.9998795986175537,Main
Yahoo,2024-10-02,"35% of ON biz vaporized when China gives ON the boot. Just ask Donny and Kamala, the king and queen of tariffs!",Neutral,0,0.9998874664306641,Main
Yahoo,2024-10-02,"Bayoubrainhemorrhage-starlard thinks ON will lose share to STM and IFX because of US tariffs? 

Hahahaha does he not realize ON produces SiC chips in South Korea and Europe? 

Keep fearmongering it down to my buy zone, boy. Almost there.",Negative,-1,0.9999961853027344,Main
Yahoo,2024-10-02,"Germany says it doesn&#39;t want to ban chinese EVs--too much to lose! No worries ON holders, STM and infineon will take ON chinese biz when they are given the boot!",Neutral,0,0.9994663596153259,Main
Yahoo,2024-10-02,"oh look at that, bayoubrainhemorrhage-starlard isn&#39;t going to report on TSLA 3Q production rising 14% q/q and +9% y/y and production resumes growth. Last year 3Q production was -10% q/q.

Strike up another chickenlittle fear-monger hit job right around the lows.",Positive,1,0.9977540373802185,Main
